# Summary stats forbatch processing of regression models
# timestamp: 2020-04-10 13:59:00
"ID","file_name","slope","pval","r2"
510,"PairFile509.csv",1375.25077976655,4.34693776142868e-09,0.462389302100897
511,"PairFile510.csv",400.769292515255,0.0489307597332219,0.0674779270381729
512,"PairFile511.csv",-0.353725825811129,0.90943516288964,0.000233103790148563
513,"PairFile512.csv",146.43665375644,0.106157650151901,0.0459437420769094
514,"PairFile513.csv",-0.349454826784667,0.910395069025119,0.000228168354554691
515,"PairFile514.csv",-0.329541817742851,0.91555020597649,0.000202576472951489
516,"PairFile515.csv",-0.32138031805588,0.917665942539881,0.000192518437495389
517,"PairFile516.csv",120.197757451901,0.197080994193964,0.0295329530331313
518,"PairFile517.csv",86.8586285377988,0.562977254807492,0.00600998146033088
519,"PairFile518.csv",88.0589284076258,0.393744741846545,0.0130191839813371
520,"PairFile519.csv",-0.934354468973155,0.807157624684706,0.00107293146055131
521,"PairFile520.csv",486.511128278987,0.00393746489483064,0.139077365000317
522,"PairFile521.csv",84.3247190301072,0.573101423952613,0.00570450456548193
523,"PairFile522.csv",-0.32528001547781,0.915673006648341,0.000201985612355991
524,"PairFile523.csv",-6.20908439153101,0.105608595542339,0.0460851155072773
525,"PairFile524.csv",473.245674373754,0.0045540279233048,0.134975218594126
